A0A0A0VG08&Cytochrome c oxidase subunit 2&mt-co2 COX2&0&-0.1037382300000047&-0.1339594233333372&-0.13218673333333442&-0.21963850333333568&-0.24726940333333403&-0.20930025666666907&-0.18870114333333277&-0.27336098333333325&-0.27129159666667135&-0.2639168800000036&-0.20274266000000551&-0.3611389200000019&-0.2925687900000007&-0.3562365333333375&-0.4072939066666734&No
Q9MIY7&Cytochrome c oxidase subunit 2&mt-co2 COX2&0&-0.1037382300000047&-0.1339594233333372&-0.13218673333333442&-0.21963850333333568&-0.24726940333333403&-0.20930025666666907&-0.18870114333333277&-0.27336098333333325&-0.27129159666667135&-0.2639168800000036&-0.20274266000000551&-0.3611389200000019&-0.2925687900000007&-0.3562365333333375&-0.4072939066666734&No
A0A8M9QBU8&Ewing sarcoma breakpoint region 1a isoform X1&ewsr1a EWSR1 fc04c01 wu:fc04c01&0&0.10600449999999917&0.11347409999999947&0.11773547333333312&0.1376577533333343&0.17747028333333326&0.1889489133333324&0.17791912333333393&0.20951467666666623&0.5613875566666664&1.0677033199999997&1.273774790000001&1.6092899366666664&1.7446840633333345&1.7711534933333333&1.9246334466666681&Yes
Q6NUX1&Ewing sarcoma breakpoint region 1a isoform X1&ewsr1a EWSR1 fc04c01 wu:fc04c01&0&0.10600449999999917&0.11347409999999947&0.11773547333333312&0.1376577533333343&0.17747028333333326&0.1889489133333324&0.17791912333333393&0.20951467666666623&0.5613875566666664&1.0677033199999997&1.273774790000001&1.6092899366666664&1.7446840633333345&1.7711534933333333&1.9246334466666681&Yes
A0A0B4J1A5&Ewing sarcoma breakpoint region 1a isoform X1&ewsr1a EWSR1 fc04c01 wu:fc04c01&0&0.10600449999999917&0.11347409999999947&0.11773547333333312&0.1376577533333343&0.17747028333333326&0.1889489133333324&0.17791912333333393&0.20951467666666623&0.5613875566666664&1.0677033199999997&1.273774790000001&1.6092899366666664&1.7446840633333345&1.7711534933333333&1.9246334466666681&Yes
A0A0B4J1A6&Insulin-like growth factor 2 mRNA-binding protein 1 (IGF-II mRNA-binding protein 1) (VICKZ family member 1)&igf2bp1 CRDBP fb96d05 IMP1 wu:fb18f03 wu:fb96d05 wu:fi72a06 zgc:152963&0&0.007955603333329009&-0.006291660000002253&0.07963916666666293&-0.017758799999999297&0.008749046666665095&-0.025056283333338314&0.0137573766666641&0.048391946666665575&0.29575833333333534&0.6947482766666653&1.04039023333333&1.6928493766666683&2.022730466666662&2.2492048999999987&2.503982663333332&Yes
Q08CK7&Insulin-like growth factor 2 mRNA-binding protein 1 (IGF-II mRNA-binding protein 1) (VICKZ family member 1)&igf2bp1 CRDBP fb96d05 IMP1 wu:fb18f03 wu:fb96d05 wu:fi72a06 zgc:152963&0&0.007955603333329009&-0.006291660000002253&0.07963916666666293&-0.017758799999999297&0.008749046666665095&-0.025056283333338314&0.0137573766666641&0.048391946666665575&0.29575833333333534&0.6947482766666653&1.04039023333333&1.6928493766666683&2.022730466666662&2.2492048999999987&2.503982663333332&Yes
A0A0F6PK88&Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)&ak2 AK2 wu:fb34f05 wu:fj80e03&0&-0.0790507333333359&-0.0852917600000005&-0.10928971999999959&-0.08585892333332978&-0.09300579333332948&-0.11370068333333094&-0.10172021333332992&-0.09096467666666541&-0.1377274499999963&-0.1384666033333346&-0.1516335199999972&-0.20115132333333108&-0.20269771333333253&-0.2156690966666659&-0.3091533166666629&Yes
Q1L8L9&Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)&ak2 AK2 wu:fb34f05 wu:fj80e03&0&-0.0790507333333359&-0.0852917600000005&-0.10928971999999959&-0.08585892333332978&-0.09300579333332948&-0.11370068333333094&-0.10172021333332992&-0.09096467666666541&-0.1377274499999963&-0.1384666033333346&-0.1516335199999972&-0.20115132333333108&-0.20269771333333253&-0.2156690966666659&-0.3091533166666629&Yes
A0A0F7C9F3&IQGAP1 protein (Ras GTPase-activating-like protein IQGAP1)&iqgap1 im:7152854 im:7156663 IQGAP1&0&0.060754670000001454&0.023588833333334946&0.045756156666666215&0.06285266333333439&0.10412925333333689&0.12253518333333702&0.1385437500000002&0.11777121999999807&0.10216603666666657&0.08107676000000197&0.056262440000001135&0.01638095000000206&0.03306998333333411&0.03460941333333167&0.14580648666666818&No
A0A0F7EVQ6&IQGAP3 protein (Ras GTPase-activating-like protein IQGAP3)&iqgap3 IQGAP3&0&0.08464399&0.0603001966666632&0.11012947666666406&0.01863803000000175&0.006871020000001948&-0.07515695333333383&-0.1310802233333348&-0.06530853333333297&-0.2271641266666684&-0.24781794666666812&-0.26553658333333274&-0.3951381299999994&-0.502109133333331&-0.47565961333333107&-0.420637976666665&Yes
A0A0G2KGY0&RNA-binding protein with serine-rich domain 1&rnps1&0&0.047701970000000316&0.04409937333333325&0.22174533666666818&0.14381157666666589&0.43081319000000207&0.1655316400000011&0.19084984999999932&0.24012075999999993&0.4207375466666665&0.6153056066666682&0.7531244733333331&0.8741993966666666&0.8033902000000026&0.9342634366666669&0.8989278633333324&Yes
Q6PG31&RNA-binding protein with serine-rich domain 1&rnps1&0&0.047701970000000316&0.04409937333333325&0.22174533666666818&0.14381157666666589&0.43081319000000207&0.1655316400000011&0.19084984999999932&0.24012075999999993&0.4207375466666665&0.6153056066666682&0.7531244733333331&0.8741993966666666&0.8033902000000026&0.9342634366666669&0.8989278633333324&Yes
A0A0G2KLD8&Biphenyl hydrolase like (Valacyclovir hydrolase)&bphl&0&-0.009496850000001444&-0.0015720166666675084&-0.09992385333333331&0.00820390999999887&-0.05291258000000454&0.024255629999998973&0.018953143333330758&-0.048661349999999715&-0.035011850000000067&-0.06730199666666792&-0.13527460000000247&-0.153214160000001&-0.1830376566666665&-0.24404519000000136&-0.4693625266666679&Yes
A0A8M9PW47&Biphenyl hydrolase like (Valacyclovir hydrolase)&bphl&0&-0.009496850000001444&-0.0015720166666675084&-0.09992385333333331&0.00820390999999887&-0.05291258000000454&0.024255629999998973&0.018953143333330758&-0.048661349999999715&-0.035011850000000067&-0.06730199666666792&-0.13527460000000247&-0.153214160000001&-0.1830376566666665&-0.24404519000000136&-0.4693625266666679&Yes
A0A0G2KNS1&Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1 (EC 2.8.1.1)&LOC561325&0&-0.09763705333333661&-0.13337399000000616&-0.13905198666667218&-0.17839203666666847&-0.19199500666666935&-0.14958327333333443&-0.17801520000000082&-0.1893728500000016&-0.2614920033333341&-0.33654315333333784&-0.37837707000000265&-0.442248813333336&-0.47776679333333405&-0.4397776433333398&-0.488221433333333&Yes
B6CS38&Fibrillin 2 (Fibrillin-3 precursor)&fbn2b fbn2&0&-0.04201706333333455&0.03403359666666539&0.049973306666664996&-0.02260636333333288&0.00010487333333308868&-0.17566190666666515&-0.17659748333333347&-0.05528623333333371&-0.2105546133333327&0.13916954000000104&0.692884939999999&1.654096513333334&2.2099653566666664&2.529830566666666&2.6085102666666646&Yes
A0A0G2KQ62&Fibrillin 2 (Fibrillin-3 precursor)&fbn2b fbn2&0&-0.04201706333333455&0.03403359666666539&0.049973306666664996&-0.02260636333333288&0.00010487333333308868&-0.17566190666666515&-0.17659748333333347&-0.05528623333333371&-0.2105546133333327&0.13916954000000104&0.692884939999999&1.654096513333334&2.2099653566666664&2.529830566666666&2.6085102666666646&Yes
A0A0G2KSF3&Uncharacterized LOC103911589 (Uncharacterized protein LOC103911589)&LOC103911589&0&0.11515468666666884&-0.13174450999999898&-0.10065838333333232&0.020388276666666982&0.29952030333333646&-0.46163697333333253&-0.00486157333333459&-0.10932687333333213&-0.23422062000000032&-0.26098074333333265&-0.1153073333333321&-0.5547929933333346&-0.4246447766666659&-0.32402935666666544&-0.28612374333333257&No
A0A0G2KTT4&Coiled-coil domain-containing protein 134 (Si:dkey-167k11.5)&LOC100536187 si:dkey-167k11.5&0&0.1266109033333329&0.12843881666666945&0.06721867999999986&0.09670439666666653&0.07520519333333198&0.1409431133333321&0.0735028066666672&0.03407695333333649&-0.020417436666665623&-0.069513726666667&-0.1611448133333333&-0.20754803333333527&-0.25908212333333225&-0.2735898666666685&-0.2423438633333319&Yes
A0A8M6Z583&Coiled-coil domain-containing protein 134 (Si:dkey-167k11.5)&LOC100536187 si:dkey-167k11.5&0&0.1266109033333329&0.12843881666666945&0.06721867999999986&0.09670439666666653&0.07520519333333198&0.1409431133333321&0.0735028066666672&0.03407695333333649&-0.020417436666665623&-0.069513726666667&-0.1611448133333333&-0.20754803333333527&-0.25908212333333225&-0.2735898666666685&-0.2423438633333319&Yes
A0A0G2L033&Organic solute carrier partner 1b (Protein OSCP1)&oscp1b&0&-0.3456942873333322&-0.2794711959999976&-0.21259587199999785&-0.26555586899999817&-0.16850558866666532&-0.754153433666664&-0.5577702659999986&-0.5048633199999983&-0.4722871829999953&-0.760942623666665&-0.47833791066666365&-0.785963526999998&-1.1062154969999973&-0.9752847439999961&-1.168637333333331&No
A0A0G2L2Q2&Complex III subunit 9&uqcr10&0&0.03277250666666731&-0.1536923233333347&-0.07104126666666488&0.08218400000000159&0.03440297666666581&-0.08599583000000166&0.021867643333333575&0.017564906666667213&-0.0739894966666661&-0.0982110333333317&-0.04597889000000066&-0.13789515999999935&-0.04737237666666516&-0.07611804333333438&0.059948819999998904&No
A0A0G2L6W9&Guanine nucleotide-binding protein subunit gamma&gng10&0&-0.10876340000000084&-0.14974053333333437&-0.2010887633333347&-0.14838192000000205&-0.07350620000000063&-0.18609589666666793&-0.14105689333333338&-0.15180980666666777&-0.23591641333333513&-0.33173679999999983&-0.3272950200000011&-0.37653338999999875&-0.39054474333333467&-0.4392700000000005&-0.47714013666666766&Yes
A0A0H2UKD6&N-acetylneuraminate 9-O-acetyltransferase (EC 2.3.1.45)&casd1 si:dkey-104m9.2 SOAT zgc:136291&0&0.057452241000000015&-0.0996727333333336&0.05601932899999795&-0.036873946333335184&-0.0918204463333332&-0.18510576300000103&-0.225658606333333&-0.5374246613333327&-0.4226570996666652&-0.7518518346666667&-0.7997598683333322&-0.8277204066666677&-0.832229603&-0.8277937780000002&-1.0994191050000008&No
Q1LW89&N-acetylneuraminate 9-O-acetyltransferase (EC 2.3.1.45)&casd1 si:dkey-104m9.2 SOAT zgc:136291&0&0.057452241000000015&-0.0996727333333336&0.05601932899999795&-0.036873946333335184&-0.0918204463333332&-0.18510576300000103&-0.225658606333333&-0.5374246613333327&-0.4226570996666652&-0.7518518346666667&-0.7997598683333322&-0.8277204066666677&-0.832229603&-0.8277937780000002&-1.0994191050000008&No
A0A8M6Z319&A-kinase anchor protein 8-like isoform X1&akap8l wu:fc52f04 wu:fe38d08 wu:fm58f09 zgc:85966&0&-0.05642594666666767&0.09321210333333241&0.13992121333333074&0.22835761333333338&0.2117692533333333&0.2647128666666667&0.3166481433333317&0.43957293000000064&0.7152199633333289&1.0119838866666697&1.2144593766666674&1.4021217966666661&1.4455255166666667&1.4508802566666645&1.6554660833333337&Yes
A0A0H2UKW6&A-kinase anchor protein 8-like isoform X1&akap8l wu:fc52f04 wu:fe38d08 wu:fm58f09 zgc:85966&0&-0.05642594666666767&0.09321210333333241&0.13992121333333074&0.22835761333333338&0.2117692533333333&0.2647128666666667&0.3166481433333317&0.43957293000000064&0.7152199633333289&1.0119838866666697&1.2144593766666674&1.4021217966666661&1.4455255166666667&1.4508802566666645&1.6554660833333337&Yes
A0A0J9YIG5&SEC61 translocon subunit alpha 1,-like&sec61a1b sec61a1l&0&0.15400665333333308&0.07396762000000123&0.09908166666666673&0.04846462333333079&-0.015789816666668344&-0.07227226000000186&-0.015233009999999325&-0.06260509333333175&0.05490676333333511&0.06277615666666847&0.13115171666666825&0.2837803500000007&0.32484074333332913&0.4024872333333356&0.5008023666666652&Yes
Q90YL4&SEC61 translocon subunit alpha 1,-like&sec61a1b sec61a1l&0&0.15400665333333308&0.07396762000000123&0.09908166666666673&0.04846462333333079&-0.015789816666668344&-0.07227226000000186&-0.015233009999999325&-0.06260509333333175&0.05490676333333511&0.06277615666666847&0.13115171666666825&0.2837803500000007&0.32484074333332913&0.4024872333333356&0.5008023666666652&Yes
Q5RG05&PPFIA-binding protein 1a (Uncharacterized protein LOC565020)&ppfibp1a si:dkey-207j16.2&0&0.06214078999999728&0.10782424333333296&0.07316061666666407&0.08021576333333158&0.1610741066666641&0.059589196666665956&0.10784338999999932&0.04938010666666415&0.02656748666666431&-0.11903855000000263&-0.27103579000000266&-0.46557127333333703&-0.4513113000000004&-0.5234034800000025&-0.6097370300000016&Yes
A0A0J9YJ57&PPFIA-binding protein 1a (Uncharacterized protein LOC565020)&ppfibp1a si:dkey-207j16.2&0&0.06214078999999728&0.10782424333333296&0.07316061666666407&0.08021576333333158&0.1610741066666641&0.059589196666665956&0.10784338999999932&0.04938010666666415&0.02656748666666431&-0.11903855000000263&-0.27103579000000266&-0.46557127333333703&-0.4513113000000004&-0.5234034800000025&-0.6097370300000016&Yes
A0A0N4STX9&AT-rich interactive domain-containing protein 3 (ARID domain-containing protein)&arid3a&0&-0.21986400000000472&-0.497894336333335&-0.17779403666666838&-0.47257354666666984&-0.5538837366666698&-0.4279363300000014&-0.5577800533333352&-0.6654336853333369&-0.5507928100000026&-0.8032295333333348&-0.4949179900000029&-0.9356367266666687&-0.3703733600000003&-0.3298872500000023&-0.5827712100000024&No
A0A0P0UQI8&Lysine-specific histone demethylase (EC 1.14.99.66)&kdm1a aof2 kdm1 lsd1 wu:fb82e06 wu:fc51a02 wu:fj36a05 wu:fj66b06&0&0.027509289999997577&0.0015789333333344757&0.027730309999999037&0.022401913333329304&0.027928089999996075&0.003241486666667015&0.036216113333331634&0.041663356666663987&0.14460232666666428&0.22765565666666632&0.2714929799999979&0.5240248566666637&0.6360191599999965&0.6969803999999975&0.7788894033333307&Yes
F6NIA2&Lysine-specific histone demethylase (EC 1.14.99.66)&kdm1a aof2 kdm1 lsd1 wu:fb82e06 wu:fc51a02 wu:fj36a05 wu:fj66b06&0&0.027509289999997577&0.0015789333333344757&0.027730309999999037&0.022401913333329304&0.027928089999996075&0.003241486666667015&0.036216113333331634&0.041663356666663987&0.14460232666666428&0.22765565666666632&0.2714929799999979&0.5240248566666637&0.6360191599999965&0.6969803999999975&0.7788894033333307&Yes
A0JMQ3&Lysine-specific histone demethylase (EC 1.14.99.66)&kdm1a aof2 kdm1 lsd1 wu:fb82e06 wu:fc51a02 wu:fj36a05 wu:fj66b06&0&0.027509289999997577&0.0015789333333344757&0.027730309999999037&0.022401913333329304&0.027928089999996075&0.003241486666667015&0.036216113333331634&0.041663356666663987&0.14460232666666428&0.22765565666666632&0.2714929799999979&0.5240248566666637&0.6360191599999965&0.6969803999999975&0.7788894033333307&Yes
A0A0R4I9A3&Protein BUD31 homolog&bud31&0&0.044763813333331015&0.12777098333333292&0.14362571999999751&0.26012474999999746&0.22828180666666675&0.3817089033333314&0.4589932099999974&0.489557729999996&0.7802189266666648&1.0070650566666668&1.0706399699999967&1.118793209999998&1.135053749999999&1.1797851066666656&1.141296436666666&Yes
Q567Z7&Protein BUD31 homolog&bud31&0&0.044763813333331015&0.12777098333333292&0.14362571999999751&0.26012474999999746&0.22828180666666675&0.3817089033333314&0.4589932099999974&0.489557729999996&0.7802189266666648&1.0070650566666668&1.0706399699999967&1.118793209999998&1.135053749999999&1.1797851066666656&1.141296436666666&Yes
A0A0R4I9C1&Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase)&yars1 cb204 wu:fk52b08 yars&0&0.02274394333333518&0.03403491666666625&0.015623810000001015&0.04209033000000062&0.06506715666666807&0.051075759999999804&0.11345215000000053&0.11290803000000338&0.13325027333333495&0.11025132333333332&0.11343472666666443&0.10651701000000102&0.05066105333333226&0.02706240333333554&0.019923876666663176&No
Q6TGS6&Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase)&yars1 cb204 wu:fk52b08 yars&0&0.02274394333333518&0.03403491666666625&0.015623810000001015&0.04209033000000062&0.06506715666666807&0.051075759999999804&0.11345215000000053&0.11290803000000338&0.13325027333333495&0.11025132333333332&0.11343472666666443&0.10651701000000102&0.05066105333333226&0.02706240333333554&0.019923876666663176&No
A0A0R4I9C6&Ubiquitin-fold modifier 1&ufm1&0&-0.15699198666666803&-0.07349725666666984&-0.10606696333333332&-0.12345502333333513&-0.07960833666666645&-0.03587379000000013&-0.11609509333333534&-0.06268722000000082&-0.2041093733333348&-0.2388798633333309&-0.201083330000003&-0.30315441666666487&-0.2906906433333347&-0.18558608333333382&-0.31359951333333314&No
Q803Y4&Ubiquitin-fold modifier 1&ufm1&0&-0.15699198666666803&-0.07349725666666984&-0.10606696333333332&-0.12345502333333513&-0.07960833666666645&-0.03587379000000013&-0.11609509333333534&-0.06268722000000082&-0.2041093733333348&-0.2388798633333309&-0.201083330000003&-0.30315441666666487&-0.2906906433333347&-0.18558608333333382&-0.31359951333333314&No
A0A0R4I9D1&Cytosolic Fe-S cluster assembly factor nubp1&nubp1 NUBP1&0&-0.0895147266666676&-0.08994532666666899&-0.14261840666666892&-0.11611967000000156&-0.16288549333333613&-0.05070093666666686&-0.1860133733333349&-0.21684892666666933&-0.21354343666666686&-0.2437336633333338&-0.28658342333333486&-0.32860485000000317&-0.29467432000000215&-0.33672997333333576&-0.49437726000000204&Yes
Q6P298&Cytosolic Fe-S cluster assembly factor nubp1&nubp1 NUBP1&0&-0.0895147266666676&-0.08994532666666899&-0.14261840666666892&-0.11611967000000156&-0.16288549333333613&-0.05070093666666686&-0.1860133733333349&-0.21684892666666933&-0.21354343666666686&-0.2437336633333338&-0.28658342333333486&-0.32860485000000317&-0.29467432000000215&-0.33672997333333576&-0.49437726000000204&Yes
A2CET0&Symplekin&sympk&0&0.15663439666666434&0.03696274333333349&0.07130712333333733&0.05727682666666922&0.048037056666668576&0.04718699666666737&0.09920434333333716&0.07395832999999996&0.04896108666666521&0.07145304000000152&0.03459868666666566&-0.0661317833333328&-0.038494773333329846&-0.10991148333333278&-0.060251506666663346&No
A0A0R4I9D6&Symplekin&sympk&0&0.15663439666666434&0.03696274333333349&0.07130712333333733&0.05727682666666922&0.048037056666668576&0.04718699666666737&0.09920434333333716&0.07395832999999996&0.04896108666666521&0.07145304000000152&0.03459868666666566&-0.0661317833333328&-0.038494773333329846&-0.10991148333333278&-0.060251506666663346&No
A0A0R4I9E8&Prolyl 3-hydroxylase 1&p3h1&0&-0.18636048333333122&-0.2780112999999993&-0.3569844066666654&-0.3879739200000003&-0.34684850999999917&-0.3733840500000021&-0.2734157699999997&-0.19437536333333227&-0.10612841666666739&0.283423243333333&0.757376373333333&1.6544360400000002&1.952326386666666&2.253589933333334&2.520356736666665&Yes
A0A0R4I9F5&Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (Oligosaccharyl transferase 48 kDa subunit)&ddost&0&0.02750110333333211&-0.03464435000000066&-0.03631088999999932&-0.018560709999999148&-0.024357173333335425&-0.03580707000000061&-0.0063458199999999465&-0.06446281999999925&-0.08689250000000115&-0.16305282666666798&-0.24988375000000218&-0.2954834433333353&-0.3151305766666681&-0.34659943333333487&-0.3382180700000035&Yes
Q6NYS8&Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (Oligosaccharyl transferase 48 kDa subunit)&ddost&0&0.02750110333333211&-0.03464435000000066&-0.03631088999999932&-0.018560709999999148&-0.024357173333335425&-0.03580707000000061&-0.0063458199999999465&-0.06446281999999925&-0.08689250000000115&-0.16305282666666798&-0.24988375000000218&-0.2954834433333353&-0.3151305766666681&-0.34659943333333487&-0.3382180700000035&Yes
A0A0R4I9G0&E3 ubiquitin-protein ligase makorin-2 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase makorin-2)&mkrn2&0&0.00763771333333807&0.1466688400000038&0.1577383566666697&0.22608747333333667&0.18654114000000277&0.2341853200000017&0.21218412666667064&0.2671182533333365&0.16377631000000292&0.09419390666666771&0.03580415666667136&-0.017869449999999176&-0.09221203999999972&-0.15912150333332953&-0.2422320333333321&No
Q9DFG8&E3 ubiquitin-protein ligase makorin-2 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase makorin-2)&mkrn2&0&0.00763771333333807&0.1466688400000038&0.1577383566666697&0.22608747333333667&0.18654114000000277&0.2341853200000017&0.21218412666667064&0.2671182533333365&0.16377631000000292&0.09419390666666771&0.03580415666667136&-0.017869449999999176&-0.09221203999999972&-0.15912150333332953&-0.2422320333333321&No
A0A0R4I9H3&WD repeat-containing protein 91&wdr91&0&0.5172292790000004&0.42716905233333335&0.47628994233333266&0.506747865666668&0.5227456023333321&0.5854757956666674&0.3849354490000003&0.49209251566666623&0.588333772333332&0.4039377523333343&0.41151934566666526&0.6369909023333324&0.4829783789999986&0.5595486456666663&0.7370121256666664&No
Q6TEN6&WD repeat-containing protein 91&wdr91&0&0.5172292790000004&0.42716905233333335&0.47628994233333266&0.506747865666668&0.5227456023333321&0.5854757956666674&0.3849354490000003&0.49209251566666623&0.588333772333332&0.4039377523333343&0.41151934566666526&0.6369909023333324&0.4829783789999986&0.5595486456666663&0.7370121256666664&No
A0A0R4I9I2&Cleavage stimulation factor subunit 2 isoform X1 (Cleavage stimulation factor, 3' pre-RNA, subunit 2)&cstf2 CstF-64 fb11e07 wu:fb11e07 zgc:56346 zgc:77730&0&-0.044094896666663885&-0.0537013833333333&-0.04905435666666946&-0.038950529999997485&-0.045079520000001594&-0.022862630000002326&-0.013953916666668675&0.007159696666665383&0.03521336333333025&0.06663782666666762&0.060203966666666275&0.16593349666666413&0.15402548999999865&0.1725058333333358&0.17502720333333244&No
Q3LSS0&CWF19-like protein 2&cwf19l2&0&0.08957259466666478&-0.04668476600000204&-0.016563029666668783&0.341237907&0.25745335466666575&0.3289796696666656&0.3267289833333322&0.32632717733333294&0.6616431166666636&0.5484183923333319&0.5086204829999978&0.7392027703333319&0.644020579666666&0.7530069083333331&0.8323385619999986&No
A0A0R4I9L2&CWF19-like protein 2&cwf19l2&0&0.08957259466666478&-0.04668476600000204&-0.016563029666668783&0.341237907&0.25745335466666575&0.3289796696666656&0.3267289833333322&0.32632717733333294&0.6616431166666636&0.5484183923333319&0.5086204829999978&0.7392027703333319&0.644020579666666&0.7530069083333331&0.8323385619999986&No
A0A8M9PIF7&CWF19-like protein 2&cwf19l2&0&0.08957259466666478&-0.04668476600000204&-0.016563029666668783&0.341237907&0.25745335466666575&0.3289796696666656&0.3267289833333322&0.32632717733333294&0.6616431166666636&0.5484183923333319&0.5086204829999978&0.7392027703333319&0.644020579666666&0.7530069083333331&0.8323385619999986&No
A0A0R4I9L7&Sal-like protein 2 (Si:ch211-212k18.5)&si:ch211-212k18.5&0&-0.12342999333333182&-0.14091876333333353&0.03809876666666945&-0.26601716666666597&-0.11395175666666546&-0.1670644899999978&-0.19803872999999683&0.07711018333333541&0.31565435000000086&0.7453734766666695&1.0772894366666677&1.5812120766666666&1.9859062833333336&2.018435553333333&2.0857806366666694&Yes
A0A0R4I9S5&N(Alpha)-acetyltransferase 15, NatA auxiliary subunit b (N-alpha-acetyltransferase 15, NatA auxiliary subunit b)&naa15b fi31d06 narg1b wu:fi31d06&0&0.04269713000000408&-0.014728316666666075&0.03592217666666642&0.013330026666665162&0.010504016666669003&-0.01604364666666669&0.017129203333336562&0.05934662666666668&0.0091181500000026&-0.03240919333333281&-0.053223116666664794&-0.13522428666666286&-0.13756601333333052&-0.17623731999999848&-0.20968493999999538&Yes
A0A0R4I9V4&DNA-directed RNA polymerase subunit (EC 2.7.7.6)&polr1a&0&0.025418856666666656&0.10403361666666555&0.07567308666666683&-0.007434480000000576&-0.029809666666666956&-0.05809014666666634&0.0022712699999996033&0.025791326666666947&0.016888470000001377&0.0602060033333327&0.1985664499999995&0.34051898999999963&0.5321138299999983&0.5315909099999985&0.6779419833333336&Yes
